id,plate,startts,endts,endlng,endlat,my_id
FZ4HSPNBEYL3S,229116,7/26/18 11:35,7/26/18 11:40,-77.039445,38.90017,52205
FZ4HSPNBEYL3S,229116,7/26/18 11:45,7/26/18 11:55,-77.044635,38.90045,52206
FZ4HSPNBEYL3S,229116,7/26/18 12:40,7/26/18 12:45,-77.048735,38.889701,52207
FZ4HSPNBEYL3S,229116,7/26/18 13:45,7/26/18 13:50,-77.022952,38.887759,52208
FZ4HSPNBEYL3S,229116,7/26/18 14:15,7/26/18 14:20,-76.999644,38.885896,52209
FZ4HSPNBEYL3S,229116,7/26/18 14:25,7/26/18 14:30,-76.995611,38.885887,52210
ZDEGESBJBDO3R,988502,7/26/18 6:25,7/26/18 6:30,-77.063522,38.902606,53037
ZDEGESBJBDO3R,988502,7/26/18 10:25,7/26/18 10:30,-77.060084,38.901229,53038
ZDEGESBJBDO3R,988502,7/26/18 11:00,7/26/18 11:05,-77.068223,38.905964,53039
ZDEGESBJBDO3R,988502,7/26/18 17:25,7/26/18 17:30,-77.06514,38.905222,53040
ZDEGESBJBDO3R,988502,7/26/18 17:30,7/26/18 17:35,-77.060112,38.903891,53041
MB6EQ2NPPOJWJ,957994,7/26/18 21:50,7/26/18 21:55,-77.044925,38.899683,53773
MBSFAG3KWGBRC,771565,7/26/18 10:45,7/26/18 10:50,-77.04252,38.904296,54757
MBSFAG3KWGBRC,771565,7/26/18 11:40,7/26/18 11:45,-77.041572,38.903593,54758
MBSFAG3KWGBRC,771565,7/26/18 12:00,7/26/18 12:05,-77.037348,38.907346,54759
MBSFAG3KWGBRC,771565,7/26/18 12:05,7/26/18 12:10,-77.032219,38.90862,54760
MBSFAG3KWGBRC,771565,7/26/18 12:30,7/26/18 12:35,-77.057068,38.907939,54761
MBSFAG3KWGBRC,771565,7/26/18 13:20,7/26/18 13:25,-77.052797,38.909551,54762
MBSFAG3KWGBRC,771565,7/26/18 14:05,7/26/18 14:10,-77.069109,38.915636,54763
2LL5UCQ7LYDN4,333135,7/26/18 15:35,7/26/18 15:40,-77.06199,38.902562,55716
2LL5UCQ7LYDN4,333135,7/26/18 16:45,7/26/18 16:50,-77.0636,38.904236,55717
2LL5UCQ7LYDN4,333135,7/26/18 16:50,7/26/18 16:55,-77.064084,38.905892,55718
2LL5UCQ7LYDN4,333135,7/26/18 16:55,7/26/18 17:00,-77.066166,38.910171,55719
2LL5UCQ7LYDN4,333135,7/26/18 17:20,7/26/18 17:25,-77.075421,38.90568,55720
2LL5UCQ7LYDN4,333135,7/26/18 17:40,7/26/18 17:45,-77.056011,38.907787,55721
2LL5UCQ7LYDN4,333135,7/26/18 18:45,7/26/18 18:50,-77.027673,38.887424,55722
NQPC646OM3YQ5,722403,7/26/18 8:10,7/26/18 8:15,-77.046635,38.903663,56176
NQPC646OM3YQ5,722403,7/26/18 10:15,7/26/18 10:20,-77.046578,38.894832,56177
ZXNLROMS4FLLK,610264,7/26/18 8:35,7/26/18 8:40,-76.988873,38.922545,56722
ZXNLROMS4FLLK,610264,7/26/18 10:45,7/26/18 10:50,-76.993356,38.915732,56723
ZXNLROMS4FLLK,610264,7/26/18 16:00,7/26/18 16:05,-76.982606,38.92096,56724
EJ5Z4PWWD5SLQ,505867,7/26/18 9:35,7/26/18 9:40,-77.059127,38.904637,57358
EJ5Z4PWWD5SLQ,505867,7/26/18 12:45,7/26/18 12:50,-77.058783,38.90309,57359
EJ5Z4PWWD5SLQ,505867,7/26/18 14:10,7/26/18 14:15,-77.051477,38.904563,57360
EJ5Z4PWWD5SLQ,505867,7/26/18 14:40,7/26/18 14:45,-77.043202,38.901059,57361
EJ5Z4PWWD5SLQ,505867,7/26/18 15:05,7/26/18 15:10,-77.02769,38.895318,57362
EJ5Z4PWWD5SLQ,505867,7/26/18 15:40,7/26/18 15:45,-77.021796,38.894091,57363
EJ5Z4PWWD5SLQ,505867,7/26/18 17:20,7/26/18 17:25,-77.019902,38.893941,57364
EJ5Z4PWWD5SLQ,505867,7/26/18 17:45,7/26/18 17:50,-77.023043,38.893991,57365
AXT3KTAA2XLDL,500150,7/26/18 9:25,7/26/18 9:30,-76.989279,38.837604,58151
42VESJSFMJEUG,501567,7/26/18 12:10,7/26/18 12:15,-77.044865,38.903857,59729
42VESJSFMJEUG,501567,7/26/18 12:15,7/26/18 12:20,-77.044133,38.906138,59730
42VESJSFMJEUG,501567,7/26/18 12:35,7/26/18 12:40,-77.032862,38.892053,59731
42VESJSFMJEUG,501567,7/26/18 13:00,7/26/18 13:05,-77.005814,38.888718,59732
42VESJSFMJEUG,501567,7/26/18 13:10,7/26/18 13:15,-77.013039,38.888912,59733
42VESJSFMJEUG,501567,7/26/18 13:15,7/26/18 13:20,-77.015024,38.888913,59734
42VESJSFMJEUG,501567,7/26/18 15:20,7/26/18 15:25,-77.046532,38.90135,59735
42VESJSFMJEUG,501567,7/26/18 15:25,7/26/18 15:30,-77.047002,38.902495,59736
42VESJSFMJEUG,501567,7/26/18 17:35,7/26/18 17:40,-77.043433,38.914883,59737
NMEER7Y7G3HDG,843218,7/26/18 9:30,7/26/18 9:35,-77.020446,38.912686,60586
NMEER7Y7G3HDG,843218,7/26/18 13:55,7/26/18 14:00,-77.050152,38.905457,60587
NMEER7Y7G3HDG,843218,7/26/18 14:00,7/26/18 14:05,-77.050202,38.898078,60588
NMEER7Y7G3HDG,843218,7/26/18 14:25,7/26/18 14:30,-77.039524,38.889018,60589
NMEER7Y7G3HDG,843218,7/26/18 15:05,7/26/18 15:10,-77.035269,38.900305,60590
SXKN5MF3QWUPN,671254,7/26/18 13:05,7/26/18 13:10,-77.074844,38.906764,60955
SXKN5MF3QWUPN,671254,7/26/18 18:00,7/26/18 18:05,-77.072821,38.906889,60956
CRGIGM5ZFMC4J,608029,7/26/18 8:55,7/26/18 9:00,-77.045348,38.907604,61825
CRGIGM5ZFMC4J,608029,7/26/18 11:30,7/26/18 11:35,-77.038865,38.900008,61826
WLJFZVDBGRLSB,317763,7/26/18 16:10,7/26/18 16:15,-77.00136,38.907496,62478
WLJFZVDBGRLSB,317763,7/26/18 16:15,7/26/18 16:20,-76.991432,38.900167,62479
WLJFZVDBGRLSB,317763,7/26/18 16:20,7/26/18 16:25,-76.975194,38.898638,62480
WLJFZVDBGRLSB,317763,7/26/18 16:30,7/26/18 16:35,-76.942282,38.890891,62481
RWDRN3EEHYOFW,511240,7/26/18 13:10,7/26/18 13:15,-76.979677,38.846996,62846
RWDRN3EEHYOFW,511240,7/26/18 14:05,7/26/18 14:10,-76.979568,38.845531,62847
VLBDR6N2ERXJD,649294,7/26/18 8:05,7/26/18 8:10,-77.027999,38.932198,65559
VLBDR6N2ERXJD,649294,7/26/18 8:15,7/26/18 8:20,-77.021199,38.926991,65560
VLBDR6N2ERXJD,649294,7/26/18 8:20,7/26/18 8:25,-77.023217,38.929851,65561
VLBDR6N2ERXJD,649294,7/26/18 10:40,7/26/18 10:45,-77.026774,38.947141,65562
DVMLTY5NMMEM6,206567,7/26/18 6:10,7/26/18 6:15,-77.063522,38.902606,66705
DVMLTY5NMMEM6,206567,7/26/18 9:25,7/26/18 9:30,-77.036337,38.903657,66706
DVMLTY5NMMEM6,206567,7/26/18 9:30,7/26/18 9:35,-77.034591,38.903786,66707
DVMLTY5NMMEM6,206567,7/26/18 9:50,7/26/18 9:55,-77.02996,38.911145,66708
DVMLTY5NMMEM6,206567,7/26/18 10:05,7/26/18 10:10,-77.025997,38.904931,66709
DVMLTY5NMMEM6,206567,7/26/18 12:20,7/26/18 12:25,-77.03166,38.897548,66710
DVMLTY5NMMEM6,206567,7/26/18 14:15,7/26/18 14:20,-77.017812,38.888812,66711
DVMLTY5NMMEM6,206567,7/26/18 14:35,7/26/18 14:40,-77.016409,38.881262,66712
DVMLTY5NMMEM6,206567,7/26/18 16:25,7/26/18 16:30,-77.005167,38.879204,66713
DVMLTY5NMMEM6,206567,7/26/18 17:10,7/26/18 17:15,-77.005747,38.873866,66714
DVMLTY5NMMEM6,206567,7/26/18 17:35,7/26/18 17:40,-77.005872,38.878757,66715
MONE2U56XT2Y3,900185,7/26/18 8:50,7/26/18 8:55,-76.994864,38.925103,67162
MONE2U56XT2Y3,900185,7/26/18 16:45,7/26/18 16:50,-77.049961,38.887402,67163
MONE2U56XT2Y3,900185,7/26/18 17:20,7/26/18 17:30,-77.063937,38.90389,67164
WZICV6EYLL5L3,947449,7/26/18 9:55,7/26/18 10:00,-77.032041,38.912747,68446
WZICV6EYLL5L3,947449,7/26/18 10:00,7/26/18 10:05,-77.034389,38.906244,68447
WZICV6EYLL5L3,947449,7/26/18 10:15,7/26/18 10:20,-77.04168,38.899344,68448
WZICV6EYLL5L3,947449,7/26/18 11:10,7/26/18 11:15,-77.041212,38.899522,68449
WZICV6EYLL5L3,947449,7/26/18 11:15,7/26/18 11:20,-77.040031,38.899101,68450
WZICV6EYLL5L3,947449,7/26/18 13:00,7/26/18 13:05,-77.039926,38.905468,68451
QSKT4GQYMUQID,763131,7/26/18 8:55,7/26/18 9:00,-77.0325,38.905758,69924
QSKT4GQYMUQID,763131,7/26/18 10:10,7/26/18 10:15,-77.043501,38.904994,69925
QSKT4GQYMUQID,763131,7/26/18 12:30,7/26/18 12:35,-77.040356,38.903581,69926
QSKT4GQYMUQID,763131,7/26/18 16:45,7/26/18 16:50,-77.01718,38.916425,69927
QSKT4GQYMUQID,763131,7/26/18 17:05,7/26/18 17:10,-77.002645,38.920078,69928
5225N4TQ5CK6U,881797,7/26/18 13:05,7/26/18 13:10,-77.058674,38.924092,70299
E7LGNYIGLGZPI,840517,7/26/18 7:55,7/26/18 8:00,-77.045609,38.917527,71085
E7LGNYIGLGZPI,840517,7/26/18 12:25,7/26/18 12:30,-77.042987,38.927203,71086
E7LGNYIGLGZPI,840517,7/26/18 14:55,7/26/18 15:00,-77.03112,38.946202,71087
E7LGNYIGLGZPI,840517,7/26/18 17:35,7/26/18 17:40,-77.028894,38.930695,71088
E7LGNYIGLGZPI,840517,7/26/18 17:40,7/26/18 17:45,-77.029724,38.936061,71089
AMOBTFGN77GPJ,109651,7/26/18 8:15,7/26/18 8:20,-77.038386,38.90262,71427
AMOBTFGN77GPJ,109651,7/26/18 8:20,7/26/18 8:25,-77.039167,38.901494,71428
AMOBTFGN77GPJ,109651,7/26/18 10:20,7/26/18 10:25,-77.036655,38.900128,71429
AMOBTFGN77GPJ,109651,7/26/18 11:25,7/26/18 11:30,-77.033856,38.899143,71430
AMOBTFGN77GPJ,109651,7/26/18 11:35,7/26/18 11:40,-77.033681,38.886373,71431
AMOBTFGN77GPJ,109651,7/26/18 12:00,7/26/18 12:05,-77.039599,38.891832,71432
AMOBTFGN77GPJ,109651,7/26/18 12:05,7/26/18 12:10,-77.036487,38.895127,71433
AMOBTFGN77GPJ,109651,7/26/18 12:40,7/26/18 12:45,-77.024269,38.894615,71434
AMOBTFGN77GPJ,109651,7/26/18 12:55,7/26/18 13:00,-77.025208,38.892128,71435
AMOBTFGN77GPJ,109651,7/26/18 14:20,7/26/18 14:25,-77.043531,38.891901,71436
VZ3A27H233V7A,632934,7/26/18 8:30,7/26/18 8:35,-77.021999,38.91409,72381
VZ3A27H233V7A,632934,7/26/18 9:10,7/26/18 9:15,-77.013792,38.914836,72382
VZ3A27H233V7A,632934,7/26/18 11:30,7/26/18 11:35,-76.993586,38.9173,72383
VZ3A27H233V7A,632934,7/26/18 11:35,7/26/18 11:40,-76.981214,38.908372,72384
VZ3A27H233V7A,632934,7/26/18 12:10,7/26/18 12:15,-76.980406,38.90794,72385
7JJAQBMRIZWTZ,591761,7/26/18 14:15,7/26/18 14:20,-77.063352,38.905033,72807
7JJAQBMRIZWTZ,591761,7/26/18 16:50,7/26/18 16:55,-77.064216,38.906005,72808
7JJAQBMRIZWTZ,591761,7/26/18 16:55,7/26/18 17:00,-77.066115,38.910058,72809
7JJAQBMRIZWTZ,591761,7/26/18 17:15,7/26/18 17:20,-77.08027,38.908272,72810
7JJAQBMRIZWTZ,591761,7/26/18 17:20,7/26/18 17:25,-77.0755,38.905736,72811
7JJAQBMRIZWTZ,591761,7/26/18 17:35,7/26/18 17:40,-77.056404,38.906849,72812
7JJAQBMRIZWTZ,591761,7/26/18 17:40,7/26/18 17:45,-77.055811,38.907806,72813
7JJAQBMRIZWTZ,591761,7/26/18 17:50,7/26/18 17:55,-77.051744,38.90676,72814
7JJAQBMRIZWTZ,591761,7/26/18 17:55,7/26/18 18:00,-77.051404,38.905556,72815
7JJAQBMRIZWTZ,591761,7/26/18 18:10,7/26/18 18:15,-77.053214,38.905507,72816
ZC66TYC3IGPMA,955753,7/26/18 8:35,7/26/18 8:40,-77.006753,38.917539,72914
ZC66TYC3IGPMA,955753,7/26/18 9:40,7/26/18 9:45,-77.043483,38.90922,72915
ZC66TYC3IGPMA,955753,7/26/18 9:50,7/26/18 9:55,-77.04248,38.907802,72916
ZC66TYC3IGPMA,955753,7/26/18 12:15,7/26/18 12:20,-77.031952,38.919764,72917
ZC66TYC3IGPMA,955753,7/26/18 12:20,7/26/18 12:25,-77.032734,38.932096,72918
ZC66TYC3IGPMA,955753,7/26/18 12:50,7/26/18 12:55,-77.051676,38.921187,72919
ZC66TYC3IGPMA,955753,7/26/18 14:35,7/26/18 14:40,-77.061164,38.905333,72920
ZC66TYC3IGPMA,955753,7/26/18 15:15,7/26/18 15:20,-77.032649,38.903743,72921
LRFYZTH2N6OAX,558814,7/26/18 14:20,7/26/18 14:25,-77.008912,38.906314,73367
LRFYZTH2N6OAX,558814,7/26/18 16:25,7/26/18 16:30,-77.009113,38.915133,73368
LRFYZTH2N6OAX,558814,7/26/18 17:10,7/26/18 17:15,-77.036203,38.943319,73369
4Y4LUG7JQ63S2,511525,7/26/18 10:00,7/26/18 10:05,-77.044968,38.896711,73547
4Y4LUG7JQ63S2,511525,7/26/18 11:40,7/26/18 11:45,-77.039536,38.898556,73548
4Y4LUG7JQ63S2,511525,7/26/18 13:00,7/26/18 13:05,-77.044508,38.890479,73549
4Y4LUG7JQ63S2,511525,7/26/18 13:25,7/26/18 13:30,-77.036369,38.890212,73550
4Y4LUG7JQ63S2,511525,7/26/18 13:30,7/26/18 13:35,-77.033667,38.890222,73551
4Y4LUG7JQ63S2,511525,7/26/18 13:35,7/26/18 13:40,-77.032273,38.888748,73552
4Y4LUG7JQ63S2,511525,7/26/18 13:45,7/26/18 13:50,-77.022954,38.887777,73553
4Y4LUG7JQ63S2,511525,7/26/18 14:00,7/26/18 14:05,-77.017683,38.888757,73554
4Y4LUG7JQ63S2,511525,7/26/18 14:35,7/26/18 14:40,-76.993793,38.887828,73555
4Y4LUG7JQ63S2,511525,7/26/18 14:40,7/26/18 14:45,-76.988089,38.889064,73556
4Y4LUG7JQ63S2,511525,7/26/18 15:15,7/26/18 15:20,-76.988335,38.884949,73557
4Y4LUG7JQ63S2,511525,7/26/18 16:00,7/26/18 16:05,-76.986642,38.879028,73558
DZXWM5RUX7257,243154,7/26/18 11:40,7/26/18 11:45,-77.039991,38.9181,74119
DZXWM5RUX7257,243154,7/26/18 11:45,7/26/18 11:50,-77.041011,38.923761,74120
DZXWM5RUX7257,243154,7/26/18 12:05,7/26/18 12:10,-77.05006,38.907186,74121
CC3GYXRE2JJDA,670514,7/26/18 12:35,7/26/18 12:40,-77.016117,38.894594,74218
CC3GYXRE2JJDA,670514,7/26/18 12:45,7/26/18 12:50,-77.011222,38.895187,74219
CC3GYXRE2JJDA,670514,7/26/18 16:25,7/26/18 16:30,-77.027165,38.887722,74220
CC3GYXRE2JJDA,670514,7/26/18 16:30,7/26/18 16:35,-77.035204,38.890591,74221
6XMPWKKIAEU75,297736,7/26/18 9:00,7/26/18 9:05,-77.033644,38.897331,76151
6XMPWKKIAEU75,297736,7/26/18 9:05,7/26/18 9:10,-77.04461,38.900822,76152
6XMPWKKIAEU75,297736,7/26/18 9:10,7/26/18 9:15,-77.047636,38.901467,76153
6XMPWKKIAEU75,297736,7/26/18 10:25,7/26/18 10:30,-77.047521,38.900588,76154
6XMPWKKIAEU75,297736,7/26/18 14:20,7/26/18 14:25,-77.068921,38.917254,76155
6XMPWKKIAEU75,297736,7/26/18 15:20,7/26/18 15:25,-77.082509,38.943731,76156
6XMPWKKIAEU75,297736,7/26/18 15:25,7/26/18 15:30,-77.083914,38.944327,76157
6XMPWKKIAEU75,297736,7/26/18 15:35,7/26/18 15:45,-77.087361,38.952076,76158
6XMPWKKIAEU75,297736,7/26/18 19:10,7/26/18 19:15,-77.09664,38.952123,76159
MINDEKMSQIK5C,177440,7/26/18 9:00,7/26/18 9:05,-77.008569,38.895511,77407
MINDEKMSQIK5C,177440,7/26/18 9:05,7/26/18 9:10,-77.017559,38.891109,77408
MINDEKMSQIK5C,177440,7/26/18 10:40,7/26/18 10:45,-77.042279,38.889135,77409
MINDEKMSQIK5C,177440,7/26/18 10:45,7/26/18 10:50,-77.048247,38.888863,77410
MINDEKMSQIK5C,177440,7/26/18 11:15,7/26/18 11:20,-77.048511,38.888193,77411
MINDEKMSQIK5C,177440,7/26/18 11:25,7/26/18 11:30,-77.04876,38.889832,77412
MINDEKMSQIK5C,177440,7/26/18 11:30,7/26/18 11:35,-77.046784,38.89106,77413
JGYJEXMICBG5U,482706,7/26/18 12:20,7/26/18 12:25,-77.034297,38.891443,79564
JGYJEXMICBG5U,482706,7/26/18 12:25,7/26/18 12:30,-77.033175,38.89018,79565
JGYJEXMICBG5U,482706,7/26/18 12:30,7/26/18 12:35,-77.03231,38.892335,79566
JGYJEXMICBG5U,482706,7/26/18 13:20,7/26/18 13:25,-77.017674,38.889371,79567
JGYJEXMICBG5U,482706,7/26/18 13:40,7/26/18 13:45,-77.043135,38.889112,79568
JGYJEXMICBG5U,482706,7/26/18 13:50,7/26/18 13:55,-77.04031,38.888252,79569
JGYJEXMICBG5U,482706,7/26/18 13:55,7/26/18 14:00,-77.033211,38.884253,79570
PVEPCMGK4AHIA,119931,7/26/18 8:55,7/26/18 9:00,-77.038383,38.906501,83902
PVEPCMGK4AHIA,119931,7/26/18 9:00,7/26/18 9:05,-77.050987,38.90545,83903
PVEPCMGK4AHIA,119931,7/26/18 16:15,7/26/18 16:20,-77.002589,38.865091,83904
PVEPCMGK4AHIA,119931,7/26/18 16:20,7/26/18 16:25,-76.994065,38.86159,83905
J6SMN5ABTHCVZ,294828,7/26/18 7:55,7/26/18 8:00,-77.067253,38.943008,85015
MO7UIEGPTWDUR,950266,7/26/18 14:45,7/26/18 14:50,-77.022904,38.936008,85184
MO7UIEGPTWDUR,950266,7/26/18 15:30,7/26/18 15:35,-77.023059,38.932225,85185
MO7UIEGPTWDUR,950266,7/26/18 16:25,7/26/18 16:30,-77.019197,38.934847,85186
CRJPVW3UZMQQ2,621118,7/26/18 10:25,7/26/18 10:30,-77.005391,38.887522,85328
CRJPVW3UZMQQ2,621118,7/26/18 10:30,7/26/18 10:35,-76.998385,38.885351,85329
CRJPVW3UZMQQ2,621118,7/26/18 11:35,7/26/18 11:40,-76.987824,38.881064,85330
CRJPVW3UZMQQ2,621118,7/26/18 14:30,7/26/18 14:35,-76.998451,38.885318,85331
CRJPVW3UZMQQ2,621118,7/26/18 14:40,7/26/18 14:45,-77.022345,38.890526,85332
CRJPVW3UZMQQ2,621118,7/26/18 14:50,7/26/18 14:55,-77.044231,38.897411,85333
AA4BD2IP3IFO7,797786,7/26/18 7:45,7/26/18 7:50,-77.031962,38.904419,86688
AA4BD2IP3IFO7,797786,7/26/18 8:05,7/26/18 8:10,-77.030788,38.902232,86689
AA4BD2IP3IFO7,797786,7/26/18 9:00,7/26/18 9:05,-77.039549,38.903513,86690
AA4BD2IP3IFO7,797786,7/26/18 9:05,7/26/18 9:10,-77.035195,38.900146,86691
AA4BD2IP3IFO7,797786,7/26/18 9:10,7/26/18 9:15,-77.028079,38.89559,86692
AA4BD2IP3IFO7,797786,7/26/18 12:05,7/26/18 12:10,-77.019309,38.899875,86693
AA4BD2IP3IFO7,797786,7/26/18 13:20,7/26/18 13:25,-77.003387,38.884376,86694
AA4BD2IP3IFO7,797786,7/26/18 15:20,7/26/18 15:25,-77.006907,38.887603,86695
AA4BD2IP3IFO7,797786,7/26/18 15:30,7/26/18 15:35,-77.025075,38.88929,86696
AA4BD2IP3IFO7,797786,7/26/18 16:30,7/26/18 16:35,-77.017416,38.891879,86697
35QJHOSKXULEI,899171,7/26/18 7:50,7/26/18 7:55,-77.046202,38.915772,86808
35QJHOSKXULEI,899171,7/26/18 12:35,7/26/18 12:40,-77.037042,38.91662,86809
35QJHOSKXULEI,899171,7/26/18 13:25,7/26/18 13:30,-77.038868,38.916278,86810
35QJHOSKXULEI,899171,7/26/18 13:35,7/26/18 13:40,-77.045718,38.92233,86811
35QJHOSKXULEI,899171,7/26/18 15:15,7/26/18 15:20,-77.052409,38.925306,86812
GMDTISW2CMPMG,499854,7/26/18 13:35,7/26/18 13:40,-77.024389,38.899664,87044
GMDTISW2CMPMG,499854,7/26/18 13:45,7/26/18 13:50,-77.010535,38.89794,87045
YELWETKAJZUXE,695410,7/26/18 9:10,7/26/18 9:15,-77.070224,38.906356,87657
YELWETKAJZUXE,695410,7/26/18 10:55,7/26/18 11:00,-77.044747,38.900627,87658
YELWETKAJZUXE,695410,7/26/18 11:45,7/26/18 11:50,-77.03512,38.89886,87659
YELWETKAJZUXE,695410,7/26/18 11:50,7/26/18 11:55,-77.036479,38.89865,87660
YELWETKAJZUXE,695410,7/26/18 12:05,7/26/18 12:10,-77.039361,38.893066,87661
YELWETKAJZUXE,695410,7/26/18 12:10,7/26/18 12:15,-77.040526,38.892144,87662
YELWETKAJZUXE,695410,7/26/18 12:15,7/26/18 12:20,-77.042732,38.891826,87663
YELWETKAJZUXE,695410,7/26/18 12:20,7/26/18 12:25,-77.045468,38.891718,87664
YELWETKAJZUXE,695410,7/26/18 12:25,7/26/18 12:30,-77.04717,38.890659,87665
YELWETKAJZUXE,695410,7/26/18 12:50,7/26/18 12:55,-77.048751,38.889416,87666
YELWETKAJZUXE,695410,7/26/18 12:55,7/26/18 13:00,-77.04842,38.888548,87667
YELWETKAJZUXE,695410,7/26/18 13:05,7/26/18 13:10,-77.039343,38.888838,87668
NRR6ZZDTCU2NP,394241,7/26/18 15:00,7/26/18 15:05,-77.068326,38.90605,89087
5VXDU7D2VRYQZ,683718,7/26/18 16:35,7/26/18 16:40,-77.050319,38.900722,89592
5VXDU7D2VRYQZ,683718,7/26/18 16:40,7/26/18 16:45,-77.050756,38.902586,89593
5VXDU7D2VRYQZ,683718,7/26/18 16:45,7/26/18 16:50,-77.062519,38.905798,89594
5VXDU7D2VRYQZ,683718,7/26/18 16:50,7/26/18 16:55,-77.064251,38.906002,89595
5VXDU7D2VRYQZ,683718,7/26/18 16:55,7/26/18 17:00,-77.066103,38.909622,89596
5VXDU7D2VRYQZ,683718,7/26/18 17:00,7/26/18 17:05,-77.072605,38.908609,89597
5VXDU7D2VRYQZ,683718,7/26/18 17:20,7/26/18 17:25,-77.067822,38.907758,89598
5VXDU7D2VRYQZ,683718,7/26/18 17:25,7/26/18 17:30,-77.065127,38.905216,89599
XD4E6V5JXFPHD,584869,7/26/18 9:45,7/26/18 9:50,-77.006529,38.917538,90238
XD4E6V5JXFPHD,584869,7/26/18 9:50,7/26/18 9:55,-76.999482,38.919368,90239
XD4E6V5JXFPHD,584869,7/26/18 12:00,7/26/18 12:05,-77.000556,38.917831,90240
XD4E6V5JXFPHD,584869,7/26/18 12:05,7/26/18 12:10,-77.004883,38.910343,90241
XD4E6V5JXFPHD,584869,7/26/18 13:00,7/26/18 13:05,-77.027482,38.899668,90242
FOOMCZ4AAEG2U,232434,7/26/18 7:05,7/26/18 7:10,-77.021971,38.907035,90895
FOOMCZ4AAEG2U,232434,7/26/18 7:55,7/26/18 8:00,-77.00385,38.907156,90896
FOOMCZ4AAEG2U,232434,7/26/18 8:10,7/26/18 8:15,-77.002384,38.913726,90897
FOOMCZ4AAEG2U,232434,7/26/18 13:15,7/26/18 13:20,-77.034453,38.90372,90898
FOOMCZ4AAEG2U,232434,7/26/18 13:30,7/26/18 13:35,-77.003449,38.914983,90899
XPY72J5ERRJSZ,632091,7/26/18 14:00,7/26/18 14:05,-77.014772,38.950069,92084
XPY72J5ERRJSZ,632091,7/26/18 14:05,7/26/18 14:10,-77.031657,38.944679,92085
XPY72J5ERRJSZ,632091,7/26/18 15:10,7/26/18 15:15,-77.032601,38.933763,92086
XPY72J5ERRJSZ,632091,7/26/18 16:10,7/26/18 16:15,-77.019081,38.941152,92087
XPY72J5ERRJSZ,632091,7/26/18 17:15,7/26/18 17:20,-77.020614,38.943058,92088
KNS6RKLMJ4RQT,592105,7/26/18 8:45,7/26/18 8:50,-77.021971,38.907546,93969
KNS6RKLMJ4RQT,592105,7/26/18 8:55,7/26/18 9:00,-77.036864,38.902664,93970
KNS6RKLMJ4RQT,592105,7/26/18 9:05,7/26/18 9:10,-77.039012,38.906292,93971
KNS6RKLMJ4RQT,592105,7/26/18 12:10,7/26/18 12:15,-77.039746,38.911083,93972
KNS6RKLMJ4RQT,592105,7/26/18 12:45,7/26/18 12:50,-77.032559,38.914062,93973
KNS6RKLMJ4RQT,592105,7/26/18 13:10,7/26/18 13:15,-77.029611,38.912621,93974
KNS6RKLMJ4RQT,592105,7/26/18 15:00,7/26/18 15:05,-77.015284,38.914514,93975
KNS6RKLMJ4RQT,592105,7/26/18 15:20,7/26/18 15:25,-76.998026,38.921826,93976
KNS6RKLMJ4RQT,592105,7/26/18 16:00,7/26/18 16:05,-76.990565,38.922878,93977
KNS6RKLMJ4RQT,592105,7/26/18 16:05,7/26/18 16:10,-76.995739,38.919833,93978
PVYNR7C4VNSCM,951901,7/26/18 9:10,7/26/18 9:15,-77.042266,38.901204,96555
PVYNR7C4VNSCM,951901,7/26/18 11:00,7/26/18 11:05,-77.039598,38.898703,96556
PVYNR7C4VNSCM,951901,7/26/18 12:20,7/26/18 12:25,-77.023977,38.916582,96557
PVYNR7C4VNSCM,951901,7/26/18 12:30,7/26/18 12:35,-77.028108,38.917031,96558
PVYNR7C4VNSCM,951901,7/26/18 12:50,7/26/18 12:55,-77.024104,38.911926,96559
PVYNR7C4VNSCM,951901,7/26/18 12:55,7/26/18 13:00,-77.013847,38.909536,96560
PVYNR7C4VNSCM,951901,7/26/18 13:30,7/26/18 13:35,-76.995446,38.900253,96561
PVYNR7C4VNSCM,951901,7/26/18 13:40,7/26/18 13:45,-77.008834,38.903805,96562
PVYNR7C4VNSCM,951901,7/26/18 13:45,7/26/18 13:50,-77.00914,38.910647,96563
PVYNR7C4VNSCM,951901,7/26/18 13:55,7/26/18 14:00,-77.01807,38.921244,96564
PVYNR7C4VNSCM,951901,7/26/18 14:45,7/26/18 14:50,-77.036505,38.917464,96565
C3V3BUKN6WGV4,324913,7/26/18 6:25,7/26/18 6:30,-77.027767,38.90328,98650
C3V3BUKN6WGV4,324913,7/26/18 6:35,7/26/18 6:40,-77.028412,38.907894,98651
C3V3BUKN6WGV4,324913,7/26/18 12:00,7/26/18 12:05,-77.048738,38.892455,98652
C3V3BUKN6WGV4,324913,7/26/18 13:20,7/26/18 13:25,-77.029481,38.896135,98653
ZNCJYS2WQHGNB,398605,7/26/18 7:40,7/26/18 7:50,-77.032359,38.898169,99404
ZNCJYS2WQHGNB,398605,7/26/18 9:35,7/26/18 9:40,-77.030729,38.898351,99405
ZNCJYS2WQHGNB,398605,7/26/18 11:05,7/26/18 11:10,-77.039358,38.897485,99406
ZNCJYS2WQHGNB,398605,7/26/18 11:10,7/26/18 11:15,-77.038689,38.892654,99407
ZNCJYS2WQHGNB,398605,7/26/18 11:15,7/26/18 11:20,-77.037589,38.890509,99408
